invoice_id,po_id,invoiced_price_per_unit,invoice_timestamp,ingestion_timestamp
INV00001450,PO0001439,4614.08,2025-08-01 01:09:26.000000,2026-08-12 21:45:25.315550
INV00001614,PO0001860,2244.49,2026-03-08 08:33:28.000000,2026-08-12 21:45:25.315550
INV00001624,PO0000401,2800.85,2025-09-05 16:33:31.000000,2026-08-12 21:45:25.315550
INV00001631,PO0002914,984.81,2025-10-13 20:00:33.000000,2026-08-12 21:45:25.315550
INV00001945,PO0004925,1435.28,2025-06-30 21:56:57.000000,2026-08-12 21:45:25.315550
INV00002786,PO0003572,43.65,2025-08-22 01:56:26.000000,2026-08-12 21:45:25.315550
INV00002965,PO0004440,3602.98,2024-10-07 03:05:10.000000,2026-08-12 21:45:25.315550
INV00002998,PO0002263,3334.9,2025-12-21 10:25:31.000000,2026-08-12 21:45:25.315550
INV00003422,PO0001564,779.31,2026-04-07 13:04:55.000000,2026-08-12 21:45:25.315550
INV00003474,PO0003303,1675.08,2025-09-12 17:10:08.000000,2026-08-12 21:45:25.315550
INV00003519,PO0000440,3498.93,2025-01-30 04:18:05.000000,2026-08-12 21:45:25.315550
INV00003912,PO0001742,4203.94,2025-03-28 23:30:55.000000,2026-08-12 21:45:25.315550
INV00003915,PO0004973,523.7,2026-02-15 22:59:54.000000,2026-08-12 21:45:25.315550
INV00003918,PO0003800,1502.16,2026-03-23 04:01:29.000000,2026-08-12 21:45:25.315550
INV00004083,PO0000697,$872.09,2025-05-05 16:32:40.000000,2026-08-12 21:45:25.315550
INV00004168,PO0002070,2180.52,2024-10-15 04:43:05.000000,2026-08-12 21:45:25.315550
INV00004201,PO0002420,4847.35,2025-10-27 12:23:48.000000,2026-08-12 21:45:25.315550
INV00004221,PO0000331,2512.61,2025-09-22 18:35:48.000000,2026-08-12 21:45:25.315550
INV00004223,PO0000511,3115.62,2025-02-14 07:53:34.000000,2026-08-12 21:45:25.315550
INV00004231,PO0004196,2453.52,2024-10-02 13:51:19.000000,2026-08-12 21:45:25.315550
INV00004706,PO0004069,4668.25,2026-04-01 17:38:43.000000,2026-08-12 21:45:25.315550
INV00004777,PO0004387,703.48,2025-04-23 18:38:17.000000,2026-08-12 21:45:25.315550
INV00004799,PO0000778,4468.07,2025-07-04 20:10:46.000000,2026-08-12 21:45:25.315550
INV00004950,PO0001218,3456.24,2025-01-02 18:34:53.000000,2026-08-12 21:45:25.315550
INV00000070,PO0004761,4023.95,2024-06-09 12:37:45.000000,2026-08-12 21:45:25.315550
INV00000525,PO0000984,792.69,2025-08-20 09:12:21.000000,2026-08-12 21:45:25.315550
INV00000631,PO0000542,4623.49,2025-07-25 20:59:56.000000,2026-08-12 21:45:25.315550
INV00000636,PO0004681,967.36,2025-01-10 22:19:24.000000,2026-08-12 21:45:25.315550
INV00000679,PO0000375,3928.59,2024-06-01 16:33:00.000000,2026-08-12 21:45:25.315550
INV00000901,PO0001149,1132.79,2025-05-06 11:41:51.093428,2026-08-12 21:45:25.315550
INV00001167,PO0004146,2139.22,2024-11-14 17:06:58.000000,2026-08-12 21:45:25.315550
INV00001204,PO0003783,3901.35,2026-05-18 10:19:37.000000,2026-08-12 21:45:25.315550
INV00001381,PO0000549,2663.11,2024-08-17 10:33:58.000000,2026-08-12 21:45:25.315550
INV00001436,PO0001455,4999.72,2026-01-11 10:41:14.000000,2026-08-12 21:45:25.315550
INV00001557,PO0002165,1681.85,2025-04-24 11:41:51.095433,2026-08-12 21:45:25.315550
INV00001786,PO0003155,1657.07,2025-03-03 16:23:19.000000,2026-08-12 21:45:25.315550
INV00001884,PO0000504,2248.63,2026-03-31 22:19:08.000000,2026-08-12 21:45:25.315550
INV00002015,PO0004183,1321.27,2026-01-24 03:14:00.000000,2026-08-12 21:45:25.315550
INV00002052,PO0001702,4086.72,2025-07-07 18:26:29.000000,2026-08-12 21:45:25.315550
INV00002183,PO0000671,3241.99,2025-09-08 01:05:38.000000,2026-08-12 21:45:25.315550
INV00002192,PO0000926,3027.2,2024-11-20 19:07:45.000000,2026-08-12 21:45:25.315550
INV00002550,PO0000087,1052.54,2025-05-08 11:41:51.098952,2026-08-12 21:45:25.315550
INV00002611,PO0004489,3618.12,2025-02-19 05:47:51.000000,2026-08-12 21:45:25.315550
INV00002795,PO0002570,2822.7,2024-07-25 22:41:39.000000,2026-08-12 21:45:25.315550
INV00002958,PO0002920,2642.18,2026-02-25 04:33:27.000000,2026-08-12 21:45:25.315550
INV00003191,PO0001349,$4420.79,2025-05-30 19:37:38.000000,2026-08-12 21:45:25.315550
INV00003292,PO0000753,5222.28,2025-09-10 06:37:15.000000,2026-08-12 21:45:25.315550
INV00003351,PO0000162,2124.11,2026-05-18 14:07:00.000000,2026-08-12 21:45:25.315550
INV00003621,PO0003551,1878.4,2024-08-12 15:55:52.000000,2026-08-12 21:45:25.315550
INV00003779,PO0003062,4508.93,2026-03-27 05:00:01.000000,2026-08-12 21:45:25.315550
INV00004288,PO0000116,1569.07,2024-05-08 03:05:36.000000,2026-08-12 21:45:25.315550
INV00004480,PO0001209,3371.78,2025-10-22 11:55:02.000000,2026-08-12 21:45:25.315550
INV00004865,PO0001451,1958.86,2026-03-15 08:31:30.000000,2026-08-12 21:45:25.315550
INV00000118,PO0000154,2102.68,2025-08-16 06:43:18.000000,2026-08-12 21:45:25.315550
INV00000142,PO0001577,3257.59,2026-04-23 17:14:55.000000,2026-08-12 21:45:25.315550
INV00000230,PO0001681,2593.97,2025-01-26 03:28:55.000000,2026-08-12 21:45:25.315550
INV00000269,PO0004216,599.61,2024-10-14 22:28:18.000000,2026-08-12 21:45:25.315550
INV00000371,PO0004950,253.75,2025-08-17 15:31:25.000000,2026-08-12 21:45:25.315550
INV00000490,PO0001101,1965.02,2024-06-24 12:35:19.000000,2026-08-12 21:45:25.315550
INV00000899,PO0003844,4808.64,2025-01-29 04:59:40.000000,2026-08-12 21:45:25.315550
INV00001126,PO0001398,1705.11,2025-12-04 00:36:48.000000,2026-08-12 21:45:25.315550
INV00001134,PO0001028,$3528.5,2024-08-16 22:38:57.000000,2026-08-12 21:45:25.315550
INV00001443,PO0000925,5153.03,2024-10-31 08:57:13.000000,2026-08-12 21:45:25.315550
INV00001597,PO0001320,4006.42,2024-12-26 23:48:59.000000,2026-08-12 21:45:25.315550
INV00001925,PO0003332,996.97,2025-02-01 03:42:07.000000,2026-08-12 21:45:25.315550
INV00001935,PO0001084,2197.06,2025-05-01 11:41:51.097427,2026-08-12 21:45:25.315550
INV00002088,PO0003717,4911.91,2024-08-07 13:29:18.000000,2026-08-12 21:45:25.315550
INV00002567,PO0003571,3274.02,2024-09-26 10:19:37.000000,2026-08-12 21:45:25.315550
INV00002739,PO0004176,3116.62,2024-05-29 16:55:08.000000,2026-08-12 21:45:25.315550
INV00002750,PO0000823,4458.58,2026-01-10 21:06:18.000000,2026-08-12 21:45:25.315550
INV00002832,PO0002582,4788.93,2026-04-04 01:00:08.000000,2026-08-12 21:45:25.315550
INV00002841,PO0004361,1012.36,2024-07-24 00:18:51.000000,2026-08-12 21:45:25.315550
INV00002856,PO0001715,1049.18,2026-04-20 04:14:41.000000,2026-08-12 21:45:25.315550
INV00003046,PO0000856,1131.31,2024-05-26 11:57:23.000000,2026-08-12 21:45:25.315550
INV00003148,PO0003848,3523.23,2026-04-20 02:05:02.000000,2026-08-12 21:45:25.315550
INV00003301,PO0004252,1082.85,2025-10-03 13:25:41.000000,2026-08-12 21:45:25.315550
INV00003355,PO0003253,4407.31,2025-04-26 11:41:51.098952,2026-08-12 21:45:25.315550
INV00003552,PO0003151,4690.86,2026-04-13 21:38:45.000000,2026-08-12 21:45:25.315550
INV00003577,PO0003402,3892.5,2026-01-28 17:18:08.000000,2026-08-12 21:45:25.315550
INV00003590,PO0003303,3762.91,2025-10-02 17:10:08.000000,2026-08-12 21:45:25.315550
INV00004037,PO0002051,4842.63,2024-10-04 08:14:54.000000,2026-08-12 21:45:25.315550
INV00004246,PO0002442,195.65,2025-09-16 14:02:58.000000,2026-08-12 21:45:25.315550
INV00004330,PO0002443,27.01,2025-03-09 21:55:12.000000,2026-08-12 21:45:25.315550
INV00004831,PO0004880,4016.25,2025-04-25 21:20:23.000000,2026-08-12 21:45:25.315550
INV00001326,PO0001878,5374.27,2024-09-15 08:23:48.000000,2026-08-12 21:45:25.315550
INV00001523,PO0002988,4007.91,2026-03-26 13:47:33.000000,2026-08-12 21:45:25.315550
INV00001603,PO0001809,4746.63,2024-12-25 11:46:50.000000,2026-08-12 21:45:25.315550
INV00001785,PO0001989,$802.59,2024-09-16 23:30:15.000000,2026-08-12 21:45:25.315550
INV00002089,PO0000557,1316.53,2025-11-08 20:05:32.000000,2026-08-12 21:45:25.315550
INV00002304,PO0000049,3512.97,2025-12-07 16:05:58.000000,2026-08-12 21:45:25.315550
INV00002305,PO0001552,1813.61,2024-11-26 03:16:05.000000,2026-08-12 21:45:25.315550
INV00002321,PO0004380,4012.76,2025-02-02 04:34:29.000000,2026-08-12 21:45:25.315550
INV00002394,PO0003278,2672.44,2026-01-12 10:00:14.000000,2026-08-12 21:45:25.315550
INV00002433,PO0002427,197.61,2025-11-08 14:06:27.000000,2026-08-12 21:45:25.315550
INV00002565,PO0004987,1533.38,2025-10-16 11:12:06.000000,2026-08-12 21:45:25.315550
INV00002702,PO0003455,1342.91,2026-04-21 10:40:43.000000,2026-08-12 21:45:25.315550
INV00002714,PO0003289,1757.43,2025-08-10 00:59:23.000000,2026-08-12 21:45:25.315550
INV00002776,PO0004075,819.99,2025-11-21 15:21:00.000000,2026-08-12 21:45:25.315550
INV00002777,PO0000054,2538.58,2024-10-15 07:47:18.000000,2026-08-12 21:45:25.315550
INV00002948,PO0004814,588.1,2025-12-06 15:59:00.000000,2026-08-12 21:45:25.315550
INV00003263,PO0001747,1011.5,2025-11-27 08:14:06.000000,2026-08-12 21:45:25.315550
INV00003267,PO0001095,996.39,2025-06-05 00:31:28.000000,2026-08-12 21:45:25.315550
INV00003340,PO0002607,1085.22,2024-07-28 16:53:09.000000,2026-08-12 21:45:25.315550
INV00003345,PO0000174,3337.66,2025-04-06 22:59:21.000000,2026-08-12 21:45:25.315550
INV00003446,PO0001876,2278.94,2025-09-14 22:09:15.000000,2026-08-12 21:45:25.315550
INV00003512,PO0004425,4826.48,2024-07-01 23:45:38.000000,2026-08-12 21:45:25.315550
INV00003815,PO0004396,4810.66,2025-05-25 11:41:51.101047,2026-08-12 21:45:25.315550
INV00004040,PO0004842,4269.86,2025-03-15 10:59:59.000000,2026-08-12 21:45:25.315550
INV00004287,PO0003217,3537.07,2025-11-08 00:16:03.000000,2026-08-12 21:45:25.315550
INV00004368,PO0004621,3379.67,2025-01-26 02:54:18.000000,2026-08-12 21:45:25.315550
INV00000094,PO0002724,2031.36,2024-08-24 23:57:48.000000,2026-08-12 21:45:25.315550
INV00000203,PO0003151,2931.49,2026-04-03 21:38:45.000000,2026-08-12 21:45:25.315550
INV00000227,PO0003014,4887.96,2024-06-01 16:44:04.000000,2026-08-12 21:45:25.315550
INV00000759,PO0003016,2623.75,2024-08-08 21:15:40.000000,2026-08-12 21:45:25.315550
INV00000889,PO0001807,3677.85,2026-02-11 07:39:11.000000,2026-08-12 21:45:25.315550
INV00001171,PO0000499,1416.38,2026-02-20 06:37:38.000000,2026-08-12 21:45:25.315550
INV00001174,PO0001682,5357.67,2025-09-04 22:05:26.000000,2026-08-12 21:45:25.315550
INV00001294,PO0004181,1997.37,2025-02-13 22:23:58.000000,2026-08-12 21:45:25.315550
INV00001314,PO0001235,3586.75,2026-02-11 16:33:19.000000,2026-08-12 21:45:25.315550
INV00001575,PO0004961,330.69,2025-04-05 08:04:22.000000,2026-08-12 21:45:25.315550
INV00002151,PO0003539,1207.64,2025-04-09 18:13:31.000000,2026-08-12 21:45:25.315550
INV00002222,PO0000760,3462.84,2026-02-07 22:21:14.000000,2026-08-12 21:45:25.315550
INV00002456,PO0004081,4381.29,2025-05-05 05:51:40.000000,2026-08-12 21:45:25.315550
INV00002492,PO0000659,5244.06,2024-09-05 16:23:54.000000,2026-08-12 21:45:25.315550
INV00002645,PO0000695,464.93,2025-07-24 02:56:44.000000,2026-08-12 21:45:25.315550
INV00002788,PO0003444,3600.48,2025-04-24 11:41:51.098952,2026-08-12 21:45:25.315550
INV00002794,PO0002814,321.57,2025-12-18 07:11:14.000000,2026-08-12 21:45:25.315550
INV00002809,PO0004668,1965.89,2025-09-07 03:42:55.000000,2026-08-12 21:45:25.315550
INV00002849,PO0000831,335.26,2025-07-20 00:46:40.000000,2026-08-12 21:45:25.315550
INV00003020,PO0003532,1190.07,2025-05-24 09:26:02.000000,2026-08-12 21:45:25.315550
INV00003420,PO0004446,734.73,2025-04-24 11:41:51.098952,2026-08-12 21:45:25.315550
INV00003424,PO0004334,2974.94,2024-09-09 21:14:39.000000,2026-08-12 21:45:25.315550
INV00003791,PO0001208,3937.78,2025-01-01 10:16:46.000000,2026-08-12 21:45:25.315550
INV00003994,PO0001869,594.98,2024-12-24 10:57:08.000000,2026-08-12 21:45:25.315550
INV00004414,PO0003633,4144.41,2025-04-30 11:41:51.102913,2026-08-12 21:45:25.315550
INV00004664,PO0000295,4745.26,2025-06-14 03:56:32.000000,2026-08-12 21:45:25.315550
INV00000038,PO0001738,3327.28,2025-03-19 19:58:01.000000,2026-08-12 21:45:25.315550
INV00000204,PO0004742,3471.8,2025-12-09 19:15:08.000000,2026-08-12 21:45:25.315550
INV00000280,PO0001680,3885.97,2025-04-21 17:15:36.000000,2026-08-12 21:45:25.315550
INV00000354,PO0004882,3983.76,2025-07-03 11:42:44.000000,2026-08-12 21:45:25.315550
INV00000394,PO0003408,2918.79,2024-12-05 17:02:10.000000,2026-08-12 21:45:25.315550
INV00000427,PO0001658,2342.27,2025-01-11 12:18:45.000000,2026-08-12 21:45:25.315550
INV00000506,PO0003355,3695.77,2025-05-09 17:32:46.000000,2026-08-12 21:45:25.315550
INV00000875,PO0000522,4440.62,2024-07-09 17:02:07.000000,2026-08-12 21:45:25.315550
INV00000984,PO0004351,5052.57,2025-05-23 11:41:51.094522,2026-08-12 21:45:25.315550
INV00001048,PO0003899,3425.5,2024-08-31 14:20:25.000000,2026-08-12 21:45:25.315550
INV00001166,PO0001563,$4889.68,2024-06-19 03:05:03.000000,2026-08-12 21:45:25.315550
INV00001202,PO0004162,2954.24,2025-01-10 16:34:16.000000,2026-08-12 21:45:25.315550
INV00001209,PO0001808,3932.94,2026-02-16 12:16:12.000000,2026-08-12 21:45:25.315550
INV00001257,PO0001806,865.49,2026-02-25 18:57:00.000000,2026-08-12 21:45:25.315550
INV00001802,PO0003229,1089.85,2024-12-03 08:34:36.000000,2026-08-12 21:45:25.315550
INV00001819,PO0003630,2226.9,2024-05-21 00:27:18.000000,2026-08-12 21:45:25.315550
INV00002177,PO0000464,1817.52,2026-03-31 09:26:42.000000,2026-08-12 21:45:25.315550
INV00002416,PO0003117,3053.65,2024-11-14 15:07:45.000000,2026-08-12 21:45:25.315550
INV00002578,PO0004070,4588.45,2025-06-21 04:55:34.000000,2026-08-12 21:45:25.315550
INV00002680,PO0002438,3515.38,2024-07-09 19:53:08.000000,2026-08-12 21:45:25.315550
INV00002716,PO0004304,3659.9,2026-01-28 10:16:21.000000,2026-08-12 21:45:25.315550
INV00002879,PO0003311,1511.54,2024-10-12 09:18:24.000000,2026-08-12 21:45:25.315550
INV00003252,PO0002686,3951.35,2025-02-15 15:28:27.000000,2026-08-12 21:45:25.315550
INV00003509,PO0000781,4114.29,2026-03-22 06:59:11.000000,2026-08-12 21:45:25.315550
INV00003563,PO0000324,2166.38,2025-07-19 18:04:09.000000,2026-08-12 21:45:25.315550
INV00003732,PO0002265,3895.22,2026-01-16 11:52:17.000000,2026-08-12 21:45:25.315550
INV00003749,PO0002988,375.47,2026-05-14 13:47:33.000000,2026-08-12 21:45:25.315550
INV00003787,PO0004933,2710.37,2024-06-06 00:47:18.000000,2026-08-12 21:45:25.315550
INV00003823,PO0003335,4691.55,2024-07-29 00:51:12.000000,2026-08-12 21:45:25.315550
INV00004082,PO0001227,3124.43,2026-01-11 20:04:57.000000,2026-08-12 21:45:25.315550
INV00004570,PO0000482,2256.47,2025-07-27 12:14:59.000000,2026-08-12 21:45:25.315550
INV00004773,PO0001166,2486.8,2025-06-29 13:19:07.000000,2026-08-12 21:45:25.315550
INV00004856,PO0000020,2594.98,2025-04-30 23:04:46.000000,2026-08-12 21:45:25.315550
INV00000311,PO0002215,2829.43,2025-05-29 00:48:57.000000,2026-08-12 21:45:25.315550
INV00000520,PO0001438,$2598.65,2024-07-23 15:12:10.000000,2026-08-12 21:45:25.315550
INV00000754,PO0003071,959.69,2026-01-07 00:59:17.000000,2026-08-12 21:45:25.315550
INV00000773,PO0002689,3399.26,2024-08-05 12:47:31.000000,2026-08-12 21:45:25.315550
INV00000787,PO0002809,3534.25,2026-02-01 04:27:22.000000,2026-08-12 21:45:25.315550
INV00001197,PO0002048,5268.83,2024-06-08 21:18:14.000000,2026-08-12 21:45:25.315550
INV00001576,PO0001524,3560.21,2026-02-15 10:06:17.000000,2026-08-12 21:45:25.315550
INV00001581,PO0000878,4400.37,2025-03-28 21:53:05.000000,2026-08-12 21:45:25.315550
INV00001772,PO0001865,2986.43,2024-08-03 04:58:54.000000,2026-08-12 21:45:25.315550
INV00001885,PO0001255,5175.45,2025-05-12 11:41:51.096923,2026-08-12 21:45:25.315550
INV00001964,PO0002763,4818.44,2025-08-11 08:11:50.000000,2026-08-12 21:45:25.315550
INV00002591,PO0001039,3104.32,2025-03-21 08:04:25.000000,2026-08-12 21:45:25.315550
INV00002828,PO0002941,567.51,2024-08-04 01:38:34.000000,2026-08-12 21:45:25.315550
INV00002943,PO0004037,1571.43,2025-07-08 21:40:24.000000,2026-08-12 21:45:25.315550
INV00003372,PO0003523,2931.95,2024-06-01 11:04:29.000000,2026-08-12 21:45:25.315550
INV00003416,PO0002497,4996.21,2025-09-17 04:30:25.000000,2026-08-12 21:45:25.315550
INV00003589,PO0001938,2385.22,2025-07-31 10:26:30.000000,2026-08-12 21:45:25.315550
INV00003620,PO0003524,2723.1,2024-11-02 09:13:05.000000,2026-08-12 21:45:25.315550
INV00004296,PO0001108,4557.89,2024-06-20 15:22:15.000000,2026-08-12 21:45:25.315550
INV00004554,PO0000409,5088.3,2025-08-20 10:17:08.000000,2026-08-12 21:45:25.315550
INV00004622,PO0004739,5077.48,2026-03-19 08:14:36.000000,2026-08-12 21:45:25.315550
INV00004661,PO0001270,4700.29,2024-11-22 14:07:11.000000,2026-08-12 21:45:25.315550
INV00004707,PO0000572,320.72,2025-08-06 02:36:10.000000,2026-08-12 21:45:25.315550
INV00004884,PO0001056,4171.04,2025-08-30 21:52:54.000000,2026-08-12 21:45:25.315550
INV00000273,PO0003149,2075.47,2026-01-25 11:13:47.000000,2026-08-12 21:45:25.315550
INV00000766,PO0003477,4411.57,2026-02-22 23:36:38.000000,2026-08-12 21:45:25.315550
INV00000833,PO0004321,$4382.47,2025-08-14 15:17:12.000000,2026-08-12 21:45:25.315550
INV00000837,PO0004324,1499.15,2025-05-14 15:39:38.000000,2026-08-12 21:45:25.315550
INV00000840,PO0001633,347.63,2025-03-01 04:07:44.000000,2026-08-12 21:45:25.315550
INV00000885,PO0000588,3532.95,2025-05-11 22:31:08.000000,2026-08-12 21:45:25.315550
INV00000935,PO0002549,1639.42,2025-01-24 13:01:10.000000,2026-08-12 21:45:25.315550
INV00001099,PO0000344,4880.18,2024-12-28 20:43:54.000000,2026-08-12 21:45:25.315550
INV00001384,PO0003822,3714.46,2024-09-09 07:41:15.000000,2026-08-12 21:45:25.315550
INV00001483,PO0004662,1203.0,2025-05-27 11:41:51.095433,2026-08-12 21:45:25.315550
INV00001645,PO0001910,548.41,2024-09-24 22:36:38.000000,2026-08-12 21:45:25.315550
INV00001726,PO0000388,2327.06,2026-05-14 07:26:37.000000,2026-08-12 21:45:25.315550
INV00002011,PO0003839,2373.14,2026-03-13 04:51:22.000000,2026-08-12 21:45:25.315550
INV00003073,PO0003411,233.61,2025-04-16 21:32:08.000000,2026-08-12 21:45:25.315550
INV00003541,PO0003829,4025.4,2025-03-16 16:30:29.000000,2026-08-12 21:45:25.315550
INV00003553,PO0001990,3161.07,2025-05-11 11:41:51.101047,2026-08-12 21:45:25.315550
INV00003629,PO0000846,3395.96,2024-12-01 18:01:13.000000,2026-08-12 21:45:25.315550
INV00003783,PO0003913,5443.35,2025-08-03 22:18:15.000000,2026-08-12 21:45:25.315550
INV00003784,PO0000273,5378.54,2024-09-18 22:40:49.000000,2026-08-12 21:45:25.315550
INV00004034,PO0001761,2932.26,2025-06-21 18:46:23.000000,2026-08-12 21:45:25.315550
INV00004145,PO0000653,1043.0,2025-11-05 13:16:28.000000,2026-08-12 21:45:25.315550
INV00004154,PO0004233,856.2,2025-02-22 12:47:30.000000,2026-08-12 21:45:25.315550
INV00004185,PO0004024,2265.13,2024-10-29 00:41:37.000000,2026-08-12 21:45:25.315550
INV00004219,PO0000268,4801.97,2025-05-24 11:41:51.102408,2026-08-12 21:45:25.315550
INV00004312,PO0001888,1334.28,2025-01-28 14:21:10.000000,2026-08-12 21:45:25.315550
INV00004396,PO0004626,1007.42,2024-12-01 14:50:04.000000,2026-08-12 21:45:25.315550
INV00004484,PO0000896,1592.23,2024-07-04 05:32:39.000000,2026-08-12 21:45:25.315550
INV00004666,PO0001946,4334.82,2025-07-23 02:34:52.000000,2026-08-12 21:45:25.315550
INV00004670,PO0002044,4683.62,2024-06-30 12:07:00.000000,2026-08-12 21:45:25.315550
INV00004991,PO0003438,4750.43,2026-03-25 17:04:31.000000,2026-08-12 21:45:25.315550
INV00000198,PO0004337,3954.07,2025-10-10 23:20:14.000000,2026-08-12 21:45:25.315550
INV00000250,PO0004154,376.71,2025-02-05 12:02:16.000000,2026-08-12 21:45:25.315550
INV00000592,PO0000937,801.14,2025-06-06 21:37:17.000000,2026-08-12 21:45:25.315550
INV00000624,PO0004521,479.89,2025-05-26 11:41:51.093428,2026-08-12 21:45:25.315550
INV00000894,PO0002138,3466.76,2024-12-20 23:29:03.000000,2026-08-12 21:45:25.315550
INV00000914,PO0002168,2890.65,2026-02-22 15:09:46.000000,2026-08-12 21:45:25.315550
INV00001006,PO0002909,5466.11,2024-06-18 01:46:17.000000,2026-08-12 21:45:25.315550
INV00001095,PO0003837,2400.69,2024-08-23 04:22:58.000000,2026-08-12 21:45:25.315550
INV00001477,PO0001308,2873.96,2025-10-22 00:45:15.000000,2026-08-12 21:45:25.315550
INV00001630,PO0000866,4612.73,2024-08-15 02:17:12.000000,2026-08-12 21:45:25.315550
INV00001763,PO0004332,815.23,2025-04-04 14:08:10.000000,2026-08-12 21:45:25.315550
INV00001801,PO0000797,3070.11,2025-05-21 11:41:51.096923,2026-08-12 21:45:25.315550
INV00002291,PO0001597,4718.08,2025-09-23 17:25:55.000000,2026-08-12 21:45:25.315550
INV00002587,PO0000881,4927.93,2025-07-22 09:16:16.000000,2026-08-12 21:45:25.315550
INV00002607,PO0003165,5211.1,2026-01-18 18:29:44.000000,2026-08-12 21:45:25.315550
INV00002762,PO0003129,5161.18,2025-03-27 09:09:19.000000,2026-08-12 21:45:25.315550
INV00002773,PO0003163,2484.68,2025-03-05 17:13:54.000000,2026-08-12 21:45:25.315550
INV00003126,PO0001839,4160.65,2024-12-29 13:39:46.000000,2026-08-12 21:45:25.315550
INV00003144,PO0002230,1433.34,2024-05-08 12:28:10.000000,2026-08-12 21:45:25.315550
INV00003223,PO0002817,3643.76,2025-10-08 20:42:22.000000,2026-08-12 21:45:25.315550
INV00003294,PO0003593,2693.44,2024-05-03 02:45:58.000000,2026-08-12 21:45:25.315550
INV00003471,PO0002900,5447.66,2025-05-09 18:48:03.000000,2026-08-12 21:45:25.315550
INV00003564,PO0001335,4800.19,2025-05-09 11:41:51.101047,2026-08-12 21:45:25.315550
INV00003661,PO0004370,4635.36,2025-12-23 16:02:52.000000,2026-08-12 21:45:25.315550
INV00003750,PO0003642,1275.64,2026-03-14 20:54:30.000000,2026-08-12 21:45:25.315550
INV00003773,PO0002934,$3241.43,2024-12-21 07:49:59.000000,2026-08-12 21:45:25.315550
INV00004053,PO0003479,1055.34,2025-12-24 15:21:13.000000,2026-08-12 21:45:25.315550
INV00004275,PO0001563,151.2,2024-06-16 03:05:03.000000,2026-08-12 21:45:25.315550
INV00004379,PO0003034,2762.94,2026-01-17 05:28:00.000000,2026-08-12 21:45:25.315550
INV00004584,PO0004989,3789.28,2025-01-12 05:20:27.000000,2026-08-12 21:45:25.315550
INV00004586,PO0004883,3125.13,2025-05-09 11:41:51.102913,2026-08-12 21:45:25.315550
INV00004642,PO0004407,1507.92,2025-01-28 05:36:31.000000,2026-08-12 21:45:25.315550
INV00004947,PO0002297,5145.7,2025-01-02 10:35:14.000000,2026-08-12 21:45:25.315550
INV00000025,PO0002403,1818.75,2026-04-14 14:58:42.000000,2026-08-12 21:45:25.315550
INV00000531,PO0001287,337.28,2024-06-17 16:37:30.000000,2026-08-12 21:45:25.315550
INV00000584,PO0002762,1756.51,2025-06-22 20:00:38.000000,2026-08-12 21:45:25.315550
INV00000703,PO0003007,2989.9,2025-04-15 11:41:51.093428,2026-08-12 21:45:25.315550
INV00000735,PO0000993,4887.51,2024-12-24 16:43:26.000000,2026-08-12 21:45:25.315550
INV00000808,PO0004854,2437.29,2024-11-21 18:17:13.000000,2026-08-12 21:45:25.315550
INV00001077,PO0002867,4605.71,2026-02-10 05:56:04.000000,2026-08-12 21:45:25.315550
INV00001173,PO0000263,3935.87,2024-10-11 08:13:12.000000,2026-08-12 21:45:25.315550
INV00001282,PO0002303,3407.73,2026-02-20 15:15:50.000000,2026-08-12 21:45:25.315550
INV00001288,PO0003311,5439.43,2024-10-20 09:18:24.000000,2026-08-12 21:45:25.315550
INV00001313,PO0000878,1337.54,2025-03-26 21:53:05.000000,2026-08-12 21:45:25.315550
INV00001591,PO0004091,4372.05,2024-11-09 07:39:11.000000,2026-08-12 21:45:25.315550
INV00001759,PO0001949,2671.77,2024-09-21 09:44:17.000000,2026-08-12 21:45:25.315550
INV00001781,PO0004758,685.83,2025-05-18 11:41:51.096923,2026-08-12 21:45:25.315550
INV00001881,PO0004823,5077.53,2025-05-06 11:41:51.096923,2026-08-12 21:45:25.315550
INV00002875,PO0002361,4881.51,2026-03-09 18:49:28.000000,2026-08-12 21:45:25.315550
INV00003121,PO0004985,2590.78,2025-05-30 01:27:19.000000,2026-08-12 21:45:25.315550
INV00003310,PO0000558,1234.39,2025-08-18 20:32:37.000000,2026-08-12 21:45:25.315550
INV00003338,PO0004853,400.08,2025-01-20 17:40:02.000000,2026-08-12 21:45:25.315550
INV00003347,PO0004640,221.22,2025-10-01 04:55:46.000000,2026-08-12 21:45:25.315550
INV00003387,PO0003411,2087.95,2025-05-12 21:32:08.000000,2026-08-12 21:45:25.315550
INV00003938,PO0001972,4845.21,2025-07-05 10:37:55.000000,2026-08-12 21:45:25.315550
INV00003958,PO0004857,265.02,2024-09-05 03:38:46.000000,2026-08-12 21:45:25.315550
INV00003997,PO0004953,3768.83,2025-06-25 00:35:37.000000,2026-08-12 21:45:25.315550
INV00004314,PO0000295,548.31,2025-07-01 03:56:32.000000,2026-08-12 21:45:25.315550
INV00004475,PO0001237,4034.73,2025-01-26 16:58:50.000000,2026-08-12 21:45:25.315550
INV00004619,PO0002181,1834.41,2025-07-12 11:26:14.000000,2026-08-12 21:45:25.315550
INV00004813,PO0004931,5023.21,2025-04-05 13:49:29.000000,2026-08-12 21:45:25.315550
INV00000076,PO0002828,4866.34,2025-04-22 02:17:42.000000,2026-08-12 21:45:25.315550
